,name,location,labels
1732,11556.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1759,11580.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10910,8569.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8372,6284.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9905,7664.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9739,7514.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8734,6609.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
779,10699.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6950,5003.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9489,729.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10829,8496.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
641,10574.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5264,3486.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7677,5659.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5216,3442.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2544,12288.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8487,6387.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8732,6607.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1380,11239.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9572,7364.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1165,11045.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1016,10911.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11779,9350.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9497,7297.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8192,6120.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10192,7922.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1167,11047.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9373,7185.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6424,4530.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4309,2626.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10396,8105.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6739,4814.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2771,12491.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1270,1114.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10608,8297.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4719,2996.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1012,10908.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8283,6203.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4977,3227.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9851,7615.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10076,7818.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10089,783.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
905,10811.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8300,6218.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6452,4555.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2839,1302.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
231,10204.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11888,9449.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3889,2248.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6358,4471.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12292,9812.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8793,6663.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4022,2368.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4480,2781.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4025,2371.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5943,4098.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10507,8205.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9824,7591.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2858,132.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5811,398.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10742,8417.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3436,1841.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5419,3625.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6492,4592.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12159,9693.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1371,11230.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1814,1163.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8171,6102.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
386,10344.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11784,9355.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7374,5385.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
860,10771.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7964,5916.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11063,8706.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11214,8842.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5622,3809.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8597,6487.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3974,2325.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4112,2449.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3760,2131.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8191,6120.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1284,11152.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2225,1200.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10744,8419.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8489,6389.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6654,4738.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7942,5897.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4619,2905.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8448,6351.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6968,502.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
365,10325.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
143,10125.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6114,4250.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
17,10011.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10330,8046.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10785,8456.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2446,12199.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5868,403.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3368,178.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6099,4238.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9735,7510.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11471,9073.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5008,3255.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5451,3655.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9962,7715.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7821,5788.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4078,2418.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2417,12172.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8516,6413.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11623,921.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4618,2904.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3831,2197.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
497,10444.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4639,2924.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7436,5441.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2105,11892.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4127,2463.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3927,2282.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1798,11615.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5092,3330.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12333,985.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10395,8104.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8780,6651.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7422,5429.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7794,5764.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
408,10364.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2842,1306.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9650,7434.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1069,1096.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10806,8475.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10915,8573.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4424,2730.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6285,4405.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1392,1125.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10344,8059.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3145,158.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9780,7551.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12188,9719.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10955,8609.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4807,3075.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2319,12085.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5056,3299.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1744,11567.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2426,12181.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1786,11604.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6558,4650.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12403,9912.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7786,5756.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3703,2080.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
788,10706.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5707,3886.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9386,7197.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5839,4003.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5619,3805.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8584,6474.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2287,12055.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6651,4735.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11912,9470.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9349,7163.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4868,313.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5517,3713.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5164,3396.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11444,9049.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4548,2841.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6995,5044.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10454,8158.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2554,12297.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5735,3910.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6116,4253.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10272,7995.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
681,1061.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6523,4619.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1090,10979.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4171,2502.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10851,8515.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11918,9476.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6615,4701.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10406,8114.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8199,6128.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
691,10619.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7356,537.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11457,9060.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4963,3215.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10865,8528.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6101,424.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
679,10608.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11275,8898.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10134,7870.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1283,11151.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4336,2650.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4894,3152.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10260,7984.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
485,10433.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3299,1717.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1277,11146.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8178,6109.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
488,10436.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7162,5194.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5983,4132.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6217,4344.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11190,8820.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8988,6839.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
372,10331.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11622,9209.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6516,4612.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6066,4208.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10577,8269.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11187,8818.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12348,9863.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4598,2887.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3279,170.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11257,8881.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6109,4247.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3545,1939.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2557,123.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5924,408.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11576,9168.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3176,1606.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1472,11321.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2595,12332.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
469,10419.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2512,12259.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1665,11496.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
983,10882.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11896,9456.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9385,7196.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4483,2784.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3938,2293.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8201,6129.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8523,6419.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11787,9358.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7431,5436.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8722,6599.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1706,11532.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2271,12040.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1046,10939.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5690,387.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
90,10078.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9084,6925.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11043,8689.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11677,9259.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7589,558.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6362,4475.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5329,3545.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7954,5908.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
931,10835.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12168,9700.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
340,10302.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8303,6220.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12496,9997.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12144,968.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8057,60.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6390,450.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8300,6219.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12112,9650.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2838,1302.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11548,9142.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4519,2815.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8804,6673.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11325,8942.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
605,10541.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9582,7373.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2019,11815.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10052,7797.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7186,5216.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2243,12016.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2468,12219.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
717,10642.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9266,7089.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11603,9192.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10665,8348.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10226,7953.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10119,7857.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5019,3265.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4259,2582.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3838,2201.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3772,2143.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4859,3121.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2179,11959.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6508,4606.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7293,5312.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
90,10078.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5364,3577.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2241,12013.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6471,4572.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1653,11485.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5849,4012.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11523,912.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
308,10274.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3232,1657.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11322,894.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1529,11373.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2432,12187.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2650,12382.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
129,10112.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12432,9939.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3997,2345.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9806,7575.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8207,6135.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6676,4757.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5603,3791.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
758,1068.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6617,4704.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4602,2891.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
952,10854.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9023,6870.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9862,7625.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
320,10285.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7698,5677.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7712,569.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8195,6124.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8435,6340.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6805,4874.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1910,11716.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3366,1778.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7118,5155.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2655,12387.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11998,9548.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
695,10622.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11479,9080.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2959,1411.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1455,11306.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7057,51.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5130,3366.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3201,163.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10820,8488.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7785,5755.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2154,11936.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1061,10952.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7354,5367.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5227,3453.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1375,11234.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
967,10868.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6253,4376.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6133,4269.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6692,4771.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6748,4822.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5655,3838.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3072,1512.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11539,9134.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5418,3624.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5215,3442.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5932,4088.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
614,1055.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7767,5739.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4855,3118.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5026,3271.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1855,11667.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
689,10617.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7132,5167.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10520,8217.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11829,9396.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6843,4908.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8583,6473.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5071,3311.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4179,251.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9332,7148.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1414,1127.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9387,7198.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3097,1535.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6889,4949.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6732,4807.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9263,7086.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1615,11450.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5149,3383.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3195,1624.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6461,4564.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3610,1998.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10528,8224.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1002,109.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11129,8766.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1737,11560.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1988,11787.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6411,4518.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1366,11226.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9980,7731.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8931,6788.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
315,10280.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8619,6506.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
475,10424.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9129,6966.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
424,10379.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5527,3723.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8753,6626.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4144,2479.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3940,2294.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6819,4887.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11270,8893.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1672,11501.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10264,7988.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7387,5398.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
885,10794.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7744,5718.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
926,10830.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2071,11861.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8703,6582.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11160,8794.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11176,8808.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6874,4936.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7841,5805.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4486,2787.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
